id,type_Krippendroffis_alpha
1.0,-0.04054054054054057
2.0,-0.013157894736842035
4.0,1.0
6.0,0.7890410958904109
11.0,-0.013157894736842035
12.0,0.4797297297297297
13.0,0.6577777777777778
23.0,1.0
24.0,1.0
25.0,1.0
26.0,1.0
27.0,1.0
28.0,1.0
35.0,1.0
36.0,1.0
41.0,1.0
43.0,-0.026666666666666616
46.0,0.6577777777777778
47.0,1.0
48.0,1.0
53.0,1.0
54.0,1.0
69.0,1.0
70.0,1.0
71.0,1.0
75.0,0.4797297297297297
78.0,0.6577777777777778
79.0,1.0
82.0,1.0
83.0,1.0
88.0,1.0
89.0,1.0
90.0,1.0
91.0,1.0
106.0,-0.026666666666666616
107.0,0.6435185185185186
109.0,1.0
111.0,1.0
113.0,1.0
116.0,1.0
119.0,1.0
122.0,1.0
123.0,1.0
126.0,1.0
127.0,1.0
129.0,0.4797297297297297
134.0,0.6577777777777778
143.0,1.0
144.0,0.4797297297297297
149.0,-0.013157894736842035
151.0,1.0
154.0,-0.013157894736842035
159.0,-0.013157894736842035
167.0,1.0
168.0,1.0
173.0,1.0
174.0,1.0
175.0,0.6435185185185186
176.0,1.0
190.0,0.7890410958904109
191.0,0.7890410958904109
192.0,0.22535211267605626
193.0,0.6435185185185186
206.0,0.6435185185185186
207.0,1.0
208.0,1.0
209.0,1.0
211.0,1.0
213.0,1.0
221.0,1.0
222.0,1.0
226.0,0.4797297297297297
298.0,0.2870370370370371
303.0,0.7890410958904109
304.0,0.7890410958904109
305.0,0.6435185185185186
311.0,1.0
312.0,1.0
317.0,1.0
323.0,1.0
324.0,1.0
329.0,0.7890410958904109
330.0,0.7890410958904109
332.0,0.2870370370370371
335.0,1.0
337.0,0.4797297297297297
338.0,0.6577777777777778
346.0,1.0
348.0,1.0
360.0,1.0
362.0,1.0
364.0,-0.013157894736842035
366.0,-0.013157894736842035
371.0,1.0
372.0,1.0
373.0,1.0
374.0,0.6577777777777778
376.0,1.0
378.0,1.0
380.0,1.0
384.0,1.0
385.0,0.7890410958904109
386.0,0.7890410958904109
387.0,-0.10000000000000009
388.0,0.38003220611916266
389.0,-0.026666666666666616
390.0,-0.026666666666666616
391.0,0.7890410958904109
392.0,1.0
395.0,1.0
396.0,1.0
398.0,0.2870370370370371
403.0,1.0
404.0,1.0
413.0,1.0
414.0,0.6435185185185186
415.0,1.0
416.0,1.0
417.0,1.0
418.0,0.4797297297297297
422.0,-0.013157894736842035
423.0,1.0
430.0,-0.013157894736842035
431.0,-0.013157894736842035
436.0,0.4797297297297297
437.0,0.6435185185185186
438.0,1.0
439.0,1.0
440.0,1.0
441.0,1.0
448.0,1.0
449.0,1.0
452.0,0.4797297297297297
457.0,1.0
458.0,-0.013157894736842035
459.0,-0.013157894736842035
460.0,-0.013157894736842035
461.0,-0.013157894736842035
469.0,0.7890410958904109
470.0,0.4797297297297297
471.0,1.0
472.0,1.0
473.0,1.0
474.0,0.6577777777777778
475.0,1.0
476.0,0.4797297297297297
477.0,0.6435185185185186
478.0,1.0
480.0,1.0
481.0,1.0
487.0,1.0
488.0,1.0
493.0,-0.013157894736842035
494.0,-0.013157894736842035
497.0,1.0
498.0,1.0
499.0,0.6435185185185186
500.0,0.4797297297297297
503.0,1.0
527.0,0.4797297297297297
528.0,1.0
538.0,-0.013157894736842035
541.0,-0.013157894736842035
547.0,1.0
548.0,0.4797297297297297
557.0,1.0
558.0,1.0
559.0,1.0
560.0,0.6577777777777778
561.0,0.6577777777777778
562.0,1.0
567.0,1.0
568.0,1.0
569.0,0.4797297297297297
571.0,1.0
572.0,1.0
577.0,1.0
578.0,1.0
584.0,1.0
592.0,-0.026666666666666616
593.0,0.4797297297297297
611.0,-0.013157894736842035
612.0,-0.013157894736842035
622.0,1.0
624.0,-0.013157894736842035
626.0,0.7890410958904109
630.0,0.2870370370370371
631.0,1.0
632.0,1.0
634.0,1.0
635.0,1.0
636.0,-0.04054054054054057
637.0,1.0
638.0,0.4797297297297297
639.0,1.0
640.0,1.0
642.0,0.4797297297297297
643.0,0.4797297297297297
646.0,0.6577777777777778
648.0,0.6577777777777778
649.0,1.0
650.0,0.6577777777777778
651.0,0.4797297297297297
652.0,1.0
656.0,1.0
657.0,1.0
660.0,1.0
662.0,0.4797297297297297
663.0,-0.013157894736842035
668.0,1.0
669.0,1.0
670.0,0.4797297297297297
672.0,1.0
673.0,0.8450704225352113
674.0,1.0
675.0,1.0
677.0,0.7890410958904109
678.0,-0.013157894736842035
679.0,-0.013157894736842035
680.0,1.0
681.0,0.6577777777777778
684.0,1.0
688.0,1.0
689.0,1.0
690.0,0.4797297297297297
692.0,0.7890410958904109
694.0,1.0
695.0,0.725
696.0,0.5352112676056338
697.0,0.7890410958904109
698.0,0.3671232876712329
705.0,1.0
707.0,0.3671232876712329
708.0,0.2870370370370371
709.0,1.0
710.0,1.0
711.0,1.0
712.0,1.0
715.0,0.6577777777777778
718.0,1.0
719.0,1.0
720.0,1.0
724.0,1.0
725.0,1.0
728.0,1.0
729.0,1.0
732.0,0.6577777777777778
735.0,1.0
738.0,1.0
740.0,0.6577777777777778
741.0,0.4797297297297297
742.0,1.0
743.0,0.6435185185185186
744.0,0.8450704225352113
745.0,1.0
746.0,1.0
757.0,0.4797297297297297
758.0,1.0
759.0,0.7890410958904109
760.0,0.5352112676056338
761.0,1.0
762.0,1.0
763.0,1.0
765.0,0.7890410958904109
771.0,-0.013157894736842035
775.0,0.6435185185185186
776.0,1.0
785.0,1.0
786.0,1.0
789.0,1.0
790.0,1.0
794.0,0.4797297297297297
804.0,1.0
809.0,1.0
810.0,0.6435185185185186
811.0,0.5352112676056338
812.0,0.7890410958904109
815.0,-0.013157894736842035
818.0,1.0
820.0,1.0
821.0,0.3671232876712329
822.0,0.7890410958904109
829.0,-0.013157894736842035
830.0,0.4797297297297297
831.0,1.0
833.0,0.4797297297297297
834.0,0.6577777777777778
835.0,1.0
836.0,1.0
841.0,1.0
842.0,0.6577777777777778
843.0,0.4797297297297297
847.0,0.6435185185185186
851.0,1.0
852.0,1.0
854.0,1.0
855.0,-0.013157894736842035
858.0,1.0
862.0,0.3671232876712329
863.0,1.0
865.0,0.6577777777777778
866.0,0.6435185185185186
867.0,0.6577777777777778
868.0,0.7890410958904109
869.0,0.7890410958904109
870.0,1.0
871.0,0.6435185185185186
874.0,0.3671232876712329
876.0,0.3671232876712329
877.0,-0.013157894736842035
883.0,0.4797297297297297
886.0,1.0
887.0,1.0
892.0,1.0
893.0,0.6577777777777778
895.0,0.8450704225352113
896.0,1.0
899.0,1.0
900.0,0.5352112676056338
908.0,0.7890410958904109
909.0,1.0
910.0,1.0
915.0,0.8450704225352113
916.0,1.0
917.0,-0.013157894736842035
918.0,1.0
921.0,-0.04054054054054057
922.0,-0.013157894736842035
929.0,1.0
930.0,1.0
940.0,1.0
942.0,0.5352112676056338
943.0,-0.013157894736842035
945.0,1.0
946.0,1.0
947.0,0.725
948.0,0.7890410958904109
953.0,0.3671232876712329
954.0,1.0
964.0,1.0
965.0,0.7890410958904109
966.0,0.8760064412238325
969.0,1.0
971.0,0.5352112676056338
972.0,0.5352112676056338
977.0,0.4797297297297297
978.0,0.4797297297297297
979.0,0.3671232876712329
981.0,1.0
982.0,0.8450704225352113
985.0,-0.04054054054054057
986.0,-0.04054054054054057
987.0,1.0
991.0,0.6280193236714976
992.0,0.7890410958904109
995.0,-0.04054054054054057
996.0,0.5352112676056338
997.0,0.6435185185185186
998.0,1.0
999.0,-0.04054054054054057
1000.0,-0.013157894736842035
1001.0,1.0
1005.0,-0.026666666666666616
1009.0,1.0
1011.0,1.0
1012.0,1.0
1014.0,-0.04054054054054057
1015.0,1.0
1016.0,-0.04054054054054057
1017.0,0.2870370370370371
1020.0,1.0
1021.0,1.0
1022.0,1.0
1023.0,1.0
1034.0,0.6577777777777778
1035.0,0.6577777777777778
1036.0,0.6435185185185186
1037.0,1.0
1038.0,0.6435185185185186
1039.0,0.4797297297297297
1042.0,0.5352112676056338
1043.0,0.7890410958904109
1044.0,1.0
1045.0,0.4797297297297297
1046.0,1.0
1047.0,0.6577777777777778
1048.0,1.0
1049.0,1.0
1051.0,1.0
1054.0,-0.013157894736842035
1055.0,1.0
1056.0,1.0
1057.0,1.0
1059.0,0.6577777777777778
1060.0,1.0
1061.0,0.6577777777777778
1062.0,1.0
1063.0,1.0
average,0.7329147580452489
