,sql_id,username,record_id,code
0,2149,Tianyi,record_id,A
1,532,Tianyi,record_id,B
2,532,Tianyi,record_id,L
3,532,Tianyi,record_id,C
4,2094,Tianyi,record_id,K
5,2094,Tianyi,record_id,A
6,1125,Tianyi,record_id,B
7,1125,Tianyi,record_id,L
8,2294,Tianyi,record_id,C
9,2294,Tianyi,record_id,L
10,2294,Tianyi,record_id,D
11,1274,Tianyi,record_id,D
12,251,Tianyi,record_id,B
13,251,Tianyi,record_id,L
14,1978,Tianyi,record_id,D
15,2018,Tianyi,record_id,D
16,1331,Tianyi,record_id,D
17,1139,Tianyi,record_id,B
18,1139,Tianyi,record_id,F
19,2179,Tianyi,record_id,N
20,2179,Tianyi,record_id,O
21,2153,Tianyi,record_id,A
22,2168,Tianyi,record_id,N
23,2168,Tianyi,record_id,B
24,2168,Tianyi,record_id,L
25,2000,Tianyi,record_id,B
26,2000,Tianyi,record_id,L
27,2000,Tianyi,record_id,P
28,1961,Tianyi,record_id,C
29,1961,Tianyi,record_id,E
30,1578,Tianyi,record_id,C
31,1578,Tianyi,record_id,E
32,1585,Tianyi,record_id,B
33,1585,Tianyi,record_id,L
34,1671,Tianyi,record_id,K
35,1671,Tianyi,record_id,A
36,1704,Tianyi,record_id,F
37,2373,Tianyi,record_id,C
38,2373,Tianyi,record_id,L
39,798,Tianyi,record_id,B
40,798,Tianyi,record_id,L
41,1131,Tianyi,record_id,B
42,1131,Tianyi,record_id,L
43,1131,Tianyi,record_id,F
44,2374,Tianyi,record_id,C
45,2374,Tianyi,record_id,L
46,2374,Tianyi,record_id,E
47,1151,Tianyi,record_id,B
48,1151,Tianyi,record_id,F
49,1151,Tianyi,record_id,L
50,2051,Tianyi,record_id,C
51,2051,Tianyi,record_id,E
52,2051,Tianyi,record_id,B
53,2051,Tianyi,record_id,L
54,1880,Tianyi,record_id,N
55,1880,Tianyi,record_id,F
56,2069,Tianyi,record_id,C
57,2069,Tianyi,record_id,E
58,2069,Tianyi,record_id,B
59,2367,Tianyi,record_id,F
60,2312,Tianyi,record_id,A
61,361,Tianyi,record_id,D
62,2037,Tianyi,record_id,L
63,1841,Tianyi,record_id,A
64,2078,Tianyi,record_id,C
65,2078,Tianyi,record_id,E
66,2078,Tianyi,record_id,F
67,2151,Tianyi,record_id,K
68,2151,Tianyi,record_id,A
69,2151,Tianyi,record_id,C
70,2151,Tianyi,record_id,E
71,2025,Tianyi,record_id,A
72,2025,Tianyi,record_id,D
73,2025,Tianyi,record_id,E
74,2070,Tianyi,record_id,B
75,2070,Tianyi,record_id,E
76,1804,Tianyi,record_id,D
77,1747,Tianyi,record_id,C
78,1747,Tianyi,record_id,L
79,1673,Tianyi,record_id,B
80,1673,Tianyi,record_id,L
81,2310,Tianyi,record_id,C
82,2310,Tianyi,record_id,L
83,2061,Tianyi,record_id,C
84,2061,Tianyi,record_id,E
85,2061,Tianyi,record_id,A
86,478,Tianyi,record_id,D
87,1189,Tianyi,record_id,B
88,1189,Tianyi,record_id,E
89,2149,zhengning,record_id,A
90,532,zhengning,record_id,B
91,532,zhengning,record_id,L
92,532,zhengning,record_id,C
93,2094,zhengning,record_id,K
94,2094,zhengning,record_id,A
95,1125,zhengning,record_id,B
96,1125,zhengning,record_id,L
97,2294,zhengning,record_id,C
98,2294,zhengning,record_id,L
99,2294,zhengning,record_id,D
100,1274,zhengning,record_id,D
101,251,zhengning,record_id,B
102,251,zhengning,record_id,N
103,251,zhengning,record_id,L
104,1978,zhengning,record_id,D
105,2018,zhengning,record_id,D
106,1331,zhengning,record_id,K
107,1331,zhengning,record_id,D
108,1139,zhengning,record_id,B
109,1139,zhengning,record_id,F
110,2179,zhengning,record_id,N
111,2179,zhengning,record_id,O
112,2153,zhengning,record_id,A
113,2168,zhengning,record_id,B
114,2168,zhengning,record_id,L
115,2168,zhengning,record_id,N
116,2168,zhengning,record_id,F
117,2000,zhengning,record_id,B
118,2000,zhengning,record_id,L
119,2000,zhengning,record_id,C
120,2000,zhengning,record_id,E
121,2000,zhengning,record_id,N
122,2000,zhengning,record_id,K
123,2000,zhengning,record_id,P
124,1961,zhengning,record_id,C
125,1961,zhengning,record_id,E
126,1578,zhengning,record_id,C
127,1578,zhengning,record_id,E
128,1585,zhengning,record_id,B
129,1585,zhengning,record_id,L
130,1671,zhengning,record_id,K
131,1671,zhengning,record_id,A
132,1704,zhengning,record_id,F
133,2373,zhengning,record_id,C
134,2373,zhengning,record_id,L
135,798,zhengning,record_id,B
136,798,zhengning,record_id,L
137,1131,zhengning,record_id,B
138,1131,zhengning,record_id,L
139,1131,zhengning,record_id,F
140,2374,zhengning,record_id,C
141,2374,zhengning,record_id,L
142,2374,zhengning,record_id,E
143,1151,zhengning,record_id,B
144,1151,zhengning,record_id,L
145,1151,zhengning,record_id,F
146,2051,zhengning,record_id,C
147,2051,zhengning,record_id,E
148,2051,zhengning,record_id,B
149,2051,zhengning,record_id,L
150,1880,zhengning,record_id,N
151,1880,zhengning,record_id,F
152,2069,zhengning,record_id,B
153,2069,zhengning,record_id,E
154,2367,zhengning,record_id,A
155,2312,zhengning,record_id,A
156,361,zhengning,record_id,D
157,2037,zhengning,record_id,L
158,1841,zhengning,record_id,A
159,2078,zhengning,record_id,C
160,2078,zhengning,record_id,E
161,2151,zhengning,record_id,C
162,2151,zhengning,record_id,E
163,2151,zhengning,record_id,K
164,2151,zhengning,record_id,A
165,2025,zhengning,record_id,A
166,2025,zhengning,record_id,D
167,2070,zhengning,record_id,B
168,2070,zhengning,record_id,E
169,1804,zhengning,record_id,D
170,1747,zhengning,record_id,B
171,1747,zhengning,record_id,L
172,1673,zhengning,record_id,B
173,1673,zhengning,record_id,L
174,2310,zhengning,record_id,C
175,2310,zhengning,record_id,E
176,2061,zhengning,record_id,A
177,2061,zhengning,record_id,C
178,2061,zhengning,record_id,E
179,478,zhengning,record_id,D
180,1189,zhengning,record_id,B
181,1189,zhengning,record_id,E
