,sql_id,username,record_id,code
0,93,tianyi,record_id,D1c
1,182,tianyi,record_id,D1c
2,94,tianyi,record_id,A1d
3,94,tianyi,record_id,F1
4,95,tianyi,record_id,BN1
5,95,tianyi,record_id,BL1
6,96,tianyi,record_id,D1a
7,97,tianyi,record_id,D1
8,97,tianyi,record_id,D1c
9,97,tianyi,record_id,CE2
10,98,tianyi,record_id,D1a
11,99,tianyi,record_id,F3
12,100,tianyi,record_id,F3
13,101,tianyi,record_id,N3
14,102,tianyi,record_id,D1a
15,103,tianyi,record_id,D1a
16,104,tianyi,record_id,DF2
17,105,tianyi,record_id,BL1
18,105,tianyi,record_id,F4
19,145,tianyi,record_id,F4
20,146,tianyi,record_id,F4
21,147,tianyi,record_id,D1a
22,148,tianyi,record_id,L4
23,150,tianyi,record_id,CE2
24,151,tianyi,record_id,A1b
25,151,tianyi,record_id,A1d
26,152,tianyi,record_id,BF4
27,153,tianyi,record_id,KA1b
28,153,tianyi,record_id,BL3
29,154,tianyi,record_id,BL3
30,155,tianyi,record_id,P3
31,156,tianyi,record_id,D1a
32,157,tianyi,record_id,D1a
33,158,tianyi,record_id,D1a
34,159,tianyi,record_id,D1c
35,160,tianyi,record_id,CL1
36,160,tianyi,record_id,E1
37,161,tianyi,record_id,CE3
38,162,tianyi,record_id,E1
39,162,tianyi,record_id,A1d
40,163,tianyi,record_id,D1b
41,164,tianyi,record_id,CL1
42,165,tianyi,record_id,A1b
43,165,tianyi,record_id,L4
44,173,tianyi,record_id,E1
45,174,tianyi,record_id,D1c
46,175,tianyi,record_id,D1a
47,176,tianyi,record_id,CF5
48,177,tianyi,record_id,BF4
49,178,tianyi,record_id,D1
50,179,tianyi,record_id,D1c
51,180,tianyi,record_id,D1a
52,180,tianyi,record_id,CL1
53,181,tianyi,record_id,D1a
54,93,zhengning,record_id,D1c
55,182,zhengning,record_id,D1
56,94,zhengning,record_id,A1d
57,94,zhengning,record_id,CL1
58,95,zhengning,record_id,CL1
59,95,zhengning,record_id,BL3
60,96,zhengning,record_id,D1a
61,97,zhengning,record_id,F4
62,98,zhengning,record_id,D1a
63,99,zhengning,record_id,F3
64,99,zhengning,record_id,F4
65,100,zhengning,record_id,D1
66,101,zhengning,record_id,N3
67,101,zhengning,record_id,CL1
68,102,zhengning,record_id,D1a
69,103,zhengning,record_id,D1a
70,104,zhengning,record_id,F4
71,105,zhengning,record_id,F4
72,145,zhengning,record_id,F4
73,146,zhengning,record_id,CE2
74,147,zhengning,record_id,D1a
75,148,zhengning,record_id,L4
76,150,zhengning,record_id,CE2
77,151,zhengning,record_id,A1b
78,151,zhengning,record_id,A1d
79,152,zhengning,record_id,BF4
80,153,zhengning,record_id,L4
81,153,zhengning,record_id,KA1b
82,153,zhengning,record_id,BL3
83,154,zhengning,record_id,BL3
84,155,zhengning,record_id,P3
85,156,zhengning,record_id,D1a
86,157,zhengning,record_id,D1a
87,158,zhengning,record_id,D1a
88,159,zhengning,record_id,D1c
89,160,zhengning,record_id,CL3
90,160,zhengning,record_id,F1
91,161,zhengning,record_id,CE3
92,162,zhengning,record_id,E1
93,162,zhengning,record_id,A1d
94,163,zhengning,record_id,D1b
95,164,zhengning,record_id,CL1
96,165,zhengning,record_id,A1b
97,165,zhengning,record_id,L4
98,173,zhengning,record_id,E1
99,174,zhengning,record_id,D1
100,175,zhengning,record_id,D1a
101,176,zhengning,record_id,CF5
102,177,zhengning,record_id,BF4
103,178,zhengning,record_id,DF2
104,179,zhengning,record_id,D1c
105,180,zhengning,record_id,CL1
106,180,zhengning,record_id,D1a
107,181,zhengning,record_id,CL1
108,181,zhengning,record_id,D1a
